_RAJ2000,_DEJ2000,KOI-S,KOI-P,M*,R*,CDPP,b,Per,Rp,Teq,SimbadName,_RA,_DE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
294.90973,42.9352611,K00881,K00881.01,0.8581,1.94,205.227,0.0064,21.02247699,8.41166400154,803.34380789,KOI-881.01,294.90973,42.93526,Gaia DR3 2077961463362645632,294.90967283502,42.93519730367,0.0,0.0,22.0,1636148068921376768,2077961463362645632,1713140003,0.0251,0.0271,1.0831,0.0306,35.4049,11.402,-5.425,0.032,-10.029,0.034,0.0743,0.0555,-0.086,-0.0705,0.2302,-0.1006,-0.1891,-0.1984,-0.1576,0.0374,333,0,332,1,-0.6191,324.22,0.0,0.0,31,false,1.483,,,,,,,,38,26,0.04824,42,0.003944,43.13,0,0,0.975,0,348,8677.2402,3.06019,2835.53,15.841413,0.002782,37,3995.1,11.212,356.323,16.334723,0.004132,36,6628.02,10.0471,659.696,15.194435,0.004122,1.224,0,0,0,0,0,1.140287,0.49331,0.646977,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999918,4978.8,4959.0,4997.1,4.5477,4.5342,4.5589,-0.0179,-0.0387,0.0022,906.3146,890.69,924.9162,0.1722,0.1544,0.1877,0.1369,0.1226,0.1493,0.0723,0.0648,0.0789,MARCS,294.90970576906,42.93524187764,0.521076,0.550631,0.0452,0.274677
294.90973,42.9352611,K00881,K00881.02,0.8581,1.94,205.227,0.7281,226.89047,12.0507688074,362.985243034,KOI-881.02,294.90973,42.93526,Gaia DR3 2077961463362645632,294.90967283502,42.93519730367,0.0,0.0,22.0,1636148068921376768,2077961463362645632,1713140003,0.0251,0.0271,1.0831,0.0306,35.4049,11.402,-5.425,0.032,-10.029,0.034,0.0743,0.0555,-0.086,-0.0705,0.2302,-0.1006,-0.1891,-0.1984,-0.1576,0.0374,333,0,332,1,-0.6191,324.22,0.0,0.0,31,false,1.483,,,,,,,,38,26,0.04824,42,0.003944,43.13,0,0,0.975,0,348,8677.2402,3.06019,2835.53,15.841413,0.002782,37,3995.1,11.212,356.323,16.334723,0.004132,36,6628.02,10.0471,659.696,15.194435,0.004122,1.224,0,0,0,0,0,1.140287,0.49331,0.646977,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999918,4978.8,4959.0,4997.1,4.5477,4.5342,4.5589,-0.0179,-0.0387,0.0022,906.3146,890.69,924.9162,0.1722,0.1544,0.1877,0.1369,0.1226,0.1493,0.0723,0.0648,0.0789,MARCS,294.90970576906,42.93524187764,0.521076,0.550631,0.0452,0.274677
288.64252,43.0392911,K00884,K00884.02,0.861,0.856,144.574,0.8596,20.47735749,5.39180962957,553.049978032,KOI-884.02,288.64252,43.03929,Gaia DR3 2102911581215700096,288.64256193394,43.03937918445,0.0,0.0,170.0,1636148068921376768,2102911581215700096,1584717939,0.0181,0.0215,1.4938,0.0218,68.4466,17.647,5.556,0.024,16.75,0.03,-0.062,0.0716,-0.0584,0.1046,0.1194,0.0611,-0.2164,-0.1167,0.1133,-2.0E-4,317,0,315,2,2.1422,381.5,0.079,1.4942,95,false,,1.4878,0.0058,-0.023,0.028,-0.001,-0.088,0.13,37,26,0.042077,40,0.0252,174.6,0,0,1.086,0,335,18261.29082,6.09744,2994.91,15.033538,0.002779,38,8324.28,22.0423,377.65,15.537675,0.004006,38,14065.7,14.6287,961.519,14.37749,0.003944,1.226,0,0,0,0,0,1.160185,0.504137,0.656048,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999921,4950.8,4937.1,4967.2,4.5467,4.5372,4.5565,0.4534,0.4367,0.4727,661.572,654.3501,669.4435,0.126,0.1135,0.1415,0.0994,0.0895,0.1117,0.0518,0.0466,0.0582,MARCS,288.64252814942,43.03930474091,0.387278,0.487198,-0.0079,0.335751
288.64252,43.0392911,K00884,K00884.01,0.861,0.856,144.574,0.1676,9.439460801,4.69550649612,715.407717939,KOI-884.01,288.64252,43.03929,Gaia DR3 2102911581215700096,288.64256193394,43.03937918445,0.0,0.0,170.0,1636148068921376768,2102911581215700096,1584717939,0.0181,0.0215,1.4938,0.0218,68.4466,17.647,5.556,0.024,16.75,0.03,-0.062,0.0716,-0.0584,0.1046,0.1194,0.0611,-0.2164,-0.1167,0.1133,-2.0E-4,317,0,315,2,2.1422,381.5,0.079,1.4942,95,false,,1.4878,0.0058,-0.023,0.028,-0.001,-0.088,0.13,37,26,0.042077,40,0.0252,174.6,0,0,1.086,0,335,18261.29082,6.09744,2994.91,15.033538,0.002779,38,8324.28,22.0423,377.65,15.537675,0.004006,38,14065.7,14.6287,961.519,14.37749,0.003944,1.226,0,0,0,0,0,1.160185,0.504137,0.656048,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999921,4950.8,4937.1,4967.2,4.5467,4.5372,4.5565,0.4534,0.4367,0.4727,661.572,654.3501,669.4435,0.126,0.1135,0.1415,0.0994,0.0895,0.1117,0.0518,0.0466,0.0582,MARCS,288.64252814942,43.03930474091,0.387278,0.487198,-0.0079,0.335751
288.64252,43.0392911,K00884,K00884.03,0.861,0.856,144.574,0.0378,3.336125104,1.78043471519,1011.96187282,KOI-884.03,288.64252,43.03929,Gaia DR3 2102911581215700096,288.64256193394,43.03937918445,0.0,0.0,170.0,1636148068921376768,2102911581215700096,1584717939,0.0181,0.0215,1.4938,0.0218,68.4466,17.647,5.556,0.024,16.75,0.03,-0.062,0.0716,-0.0584,0.1046,0.1194,0.0611,-0.2164,-0.1167,0.1133,-2.0E-4,317,0,315,2,2.1422,381.5,0.079,1.4942,95,false,,1.4878,0.0058,-0.023,0.028,-0.001,-0.088,0.13,37,26,0.042077,40,0.0252,174.6,0,0,1.086,0,335,18261.29082,6.09744,2994.91,15.033538,0.002779,38,8324.28,22.0423,377.65,15.537675,0.004006,38,14065.7,14.6287,961.519,14.37749,0.003944,1.226,0,0,0,0,0,1.160185,0.504137,0.656048,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999921,4950.8,4937.1,4967.2,4.5467,4.5372,4.5565,0.4534,0.4367,0.4727,661.572,654.3501,669.4435,0.126,0.1135,0.1415,0.0994,0.0895,0.1117,0.0518,0.0466,0.0582,MARCS,288.64252814942,43.03930474091,0.387278,0.487198,-0.0079,0.335751
290.39322,43.3638989,K00892,K00892.01,0.809,0.767,178.845,0.505,10.37168453,2.84173176027,663.923068861,KOI-892.01,290.39322,43.3639,Gaia DR3 2126073961886389888,290.39318017039,43.3638571774,0.0,0.0,1.0,1636148068921376768,2126073961886389888,297240481,0.0164,0.0179,1.5604,0.0189,82.3911,5.475,-3.681,0.022,-4.053,0.022,0.0016,0.0195,-0.0042,-0.0476,-0.0209,-0.0417,-0.1718,-0.1465,-0.0818,-0.0083,384,0,384,0,0.0143,392.62,0.0,0.0,31,false,1.486,,,,,,,,44,27,0.031255,47,0.01187,156.3,0,0,1.0,0,380,16505.92603,4.88265,3380.52,15.143267,0.002774,45,7664.57,14.021,546.65,15.627323,0.003425,43,12568.2,12.7557,985.295,14.499716,0.003937,1.226,0,4,0,0,0,1.127607,0.484056,0.643551,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99982,4994.8,4984.6,5006.3,4.5749,4.5699,4.5828,-0.1433,-0.1555,-0.1319,612.108,607.3965,616.8452,0.1642,0.1549,0.1738,0.1309,0.1234,0.1386,0.0694,0.0654,0.0735,MARCS,290.39320267289,43.3638751929,0.352583,0.36237,-0.0039,0.182831
290.39322,43.3638989,K00892,K00892.02,0.809,0.767,178.845,0.115,3.96994893,1.3977421376,914.7033597,KOI-892.02,290.39322,43.3639,Gaia DR3 2126073961886389888,290.39318017039,43.3638571774,0.0,0.0,1.0,1636148068921376768,2126073961886389888,297240481,0.0164,0.0179,1.5604,0.0189,82.3911,5.475,-3.681,0.022,-4.053,0.022,0.0016,0.0195,-0.0042,-0.0476,-0.0209,-0.0417,-0.1718,-0.1465,-0.0818,-0.0083,384,0,384,0,0.0143,392.62,0.0,0.0,31,false,1.486,,,,,,,,44,27,0.031255,47,0.01187,156.3,0,0,1.0,0,380,16505.92603,4.88265,3380.52,15.143267,0.002774,45,7664.57,14.021,546.65,15.627323,0.003425,43,12568.2,12.7557,985.295,14.499716,0.003937,1.226,0,4,0,0,0,1.127607,0.484056,0.643551,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99982,4994.8,4984.6,5006.3,4.5749,4.5699,4.5828,-0.1433,-0.1555,-0.1319,612.108,607.3965,616.8452,0.1642,0.1549,0.1738,0.1309,0.1234,0.1386,0.0694,0.0654,0.0735,MARCS,290.39320267289,43.3638751929,0.352583,0.36237,-0.0039,0.182831
293.0614,43.58136,K00896,K00896.02,0.999,2.09,171.6,0.4164,6.308203234,7.88647498153,1227.36463131,KOI-896.02,293.0614,43.58136,Gaia DR3 2126266823097360000,293.0613135514,43.58135780802,0.0,0.0,13.0,1636148068921376768,2126266823097360000,1213052534,0.0173,0.0187,1.3208,0.0195,67.7575,1.337,-1.221,0.022,0.546,0.023,0.0381,0.1123,-0.0903,0.0286,0.1731,0.009,-0.2013,-0.0649,-0.0018,0.0924,386,0,385,1,-1.0531,364.72,0.0,0.0,31,false,1.491,,,,,,,,45,29,0.033368,50,0.01074,172.4,0,0,0.961,0,398,15374.02632,4.59224,3347.83,15.220398,0.002774,48,7206.2,13.2233,544.963,15.694277,0.003428,48,11565.6,15.5199,745.212,14.589972,0.00405,1.221,0,0,0,1,0,1.104304,0.473879,0.630425,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999964,4977.6,4965.0,4991.6,4.5172,4.5084,4.5254,0.0114,-0.0019,0.0278,745.8186,736.0177,756.6297,0.0769,0.0656,0.0886,0.0613,0.0523,0.0707,0.0323,0.0276,0.0373,MARCS,293.0613210412,43.58135538327,0.356634,0.378721,0.0891,0.225581
293.0614,43.58136,K00896,K00896.03,0.999,2.09,171.6,0.2521,28.867136,3.69191557556,738.948294243,KOI-896.03,293.0614,43.58136,Gaia DR3 2126266823097360000,293.0613135514,43.58135780802,0.0,0.0,13.0,1636148068921376768,2126266823097360000,1213052534,0.0173,0.0187,1.3208,0.0195,67.7575,1.337,-1.221,0.022,0.546,0.023,0.0381,0.1123,-0.0903,0.0286,0.1731,0.009,-0.2013,-0.0649,-0.0018,0.0924,386,0,385,1,-1.0531,364.72,0.0,0.0,31,false,1.491,,,,,,,,45,29,0.033368,50,0.01074,172.4,0,0,0.961,0,398,15374.02632,4.59224,3347.83,15.220398,0.002774,48,7206.2,13.2233,544.963,15.694277,0.003428,48,11565.6,15.5199,745.212,14.589972,0.00405,1.221,0,0,0,1,0,1.104304,0.473879,0.630425,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999964,4977.6,4965.0,4991.6,4.5172,4.5084,4.5254,0.0114,-0.0019,0.0278,745.8186,736.0177,756.6297,0.0769,0.0656,0.0886,0.0613,0.0523,0.0707,0.0323,0.0276,0.0373,MARCS,293.0613210412,43.58135538327,0.356634,0.378721,0.0891,0.225581
293.0614,43.58136,K00896,K00896.01,0.999,2.09,171.6,0.0466,16.23946714,10.5412284438,895.162776344,KOI-896.01,293.0614,43.58136,Gaia DR3 2126266823097360000,293.0613135514,43.58135780802,0.0,0.0,13.0,1636148068921376768,2126266823097360000,1213052534,0.0173,0.0187,1.3208,0.0195,67.7575,1.337,-1.221,0.022,0.546,0.023,0.0381,0.1123,-0.0903,0.0286,0.1731,0.009,-0.2013,-0.0649,-0.0018,0.0924,386,0,385,1,-1.0531,364.72,0.0,0.0,31,false,1.491,,,,,,,,45,29,0.033368,50,0.01074,172.4,0,0,0.961,0,398,15374.02632,4.59224,3347.83,15.220398,0.002774,48,7206.2,13.2233,544.963,15.694277,0.003428,48,11565.6,15.5199,745.212,14.589972,0.00405,1.221,0,0,0,1,0,1.104304,0.473879,0.630425,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999964,4977.6,4965.0,4991.6,4.5172,4.5084,4.5254,0.0114,-0.0019,0.0278,745.8186,736.0177,756.6297,0.0769,0.0656,0.0886,0.0613,0.0523,0.0707,0.0323,0.0276,0.0373,MARCS,293.0613210412,43.58135538327,0.356634,0.378721,0.0891,0.225581
289.59476,44.1419489,K00906,K00906.02,0.807,0.778,169.216,0.0816,17.64830992,2.17608252388,553.91307176,KOI-906.02,289.59476,44.14195,Gaia DR3 2126903680847794048,289.59476341816,44.14180739707,0.0,0.0,160.0,1636148068921376768,2126903680847794048,861040361,0.0199,0.0217,1.2825,0.022,58.2652,28.495,0.564,0.027,-28.489,0.028,-0.0723,-0.1886,-0.2798,0.0308,0.1513,0.029,-0.3297,0.0141,-0.0238,-0.052,379,0,379,0,-0.9724,361.86,0.0,0.0,31,false,1.487,,,,,,,,43,28,0.040129,45,0.01892,171.5,0,0,0.964,0,392,13008.32163,3.51204,3703.92,15.401814,0.002771,39,6033.02,7.89144,764.501,15.887206,0.003131,40,9868.6,14.3083,689.712,14.762258,0.004094,1.222,0,1,0,1,0,1.124949,0.485393,0.639556,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999843,,,,,,,,,,,,,,,,,,,,,,,289.59475992732,44.14193401521,0.438757,0.455875,-0.0533,0.509487
289.59476,44.1419489,K00906,K00906.01,0.807,0.778,169.216,0.2683,7.15681773,2.35791534488,748.97166802,KOI-906.01,289.59476,44.14195,Gaia DR3 2126903680847794048,289.59476341816,44.14180739707,0.0,0.0,160.0,1636148068921376768,2126903680847794048,861040361,0.0199,0.0217,1.2825,0.022,58.2652,28.495,0.564,0.027,-28.489,0.028,-0.0723,-0.1886,-0.2798,0.0308,0.1513,0.029,-0.3297,0.0141,-0.0238,-0.052,379,0,379,0,-0.9724,361.86,0.0,0.0,31,false,1.487,,,,,,,,43,28,0.040129,45,0.01892,171.5,0,0,0.964,0,392,13008.32163,3.51204,3703.92,15.401814,0.002771,39,6033.02,7.89144,764.501,15.887206,0.003131,40,9868.6,14.3083,689.712,14.762258,0.004094,1.222,0,1,0,1,0,1.124949,0.485393,0.639556,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999843,,,,,,,,,,,,,,,,,,,,,,,289.59475992732,44.14193401521,0.438757,0.455875,-0.0533,0.509487
289.59476,44.1419489,K00906,K00906.03,0.807,0.778,169.216,0.5212,4.14808732,1.13223819893,898.126114502,KOI-906.03,289.59476,44.14195,Gaia DR3 2126903680847794048,289.59476341816,44.14180739707,0.0,0.0,160.0,1636148068921376768,2126903680847794048,861040361,0.0199,0.0217,1.2825,0.022,58.2652,28.495,0.564,0.027,-28.489,0.028,-0.0723,-0.1886,-0.2798,0.0308,0.1513,0.029,-0.3297,0.0141,-0.0238,-0.052,379,0,379,0,-0.9724,361.86,0.0,0.0,31,false,1.487,,,,,,,,43,28,0.040129,45,0.01892,171.5,0,0,0.964,0,392,13008.32163,3.51204,3703.92,15.401814,0.002771,39,6033.02,7.89144,764.501,15.887206,0.003131,40,9868.6,14.3083,689.712,14.762258,0.004094,1.222,0,1,0,1,0,1.124949,0.485393,0.639556,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999843,,,,,,,,,,,,,,,,,,,,,,,289.59475992732,44.14193401521,0.438757,0.455875,-0.0533,0.509487
296.56622,44.1058619,K00907,K00907.01,0.893,0.915,138.594,0.1148,16.5141282,3.05674164319,661.960132346,KOI-907.01,296.56622,44.10586,Gaia DR3 2078832551450444032,296.56621648368,44.10580582681,0.0,0.0,179.0,1636148068921376768,2078832551450444032,1530011661,0.0178,0.0204,1.1123,0.0207,53.7446,13.989,-3.2,0.025,-13.618,0.027,-0.0027,-0.0953,-0.2627,0.0186,0.177,0.0105,-0.2559,0.0405,-0.1448,-0.0459,375,0,373,2,0.3618,392.76,0.0,0.0,31,false,1.514,,,,,,,,43,27,0.037952,47,0.01524,134.1,0,0,1.012,0,367,15597.47096,3.60379,4328.08,15.204731,0.002767,45,7689.1,9.63574,797.977,15.623853,0.003104,41,11294.8,11.7311,962.811,14.615699,0.003944,1.217,0,1,0,1,0,1.008154,0.419122,0.589032,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99995,5562.9,5511.5,5593.1,4.5974,4.5568,4.6088,-0.1494,-0.1937,-0.1203,815.9495,793.5037,830.9319,0.3613,0.3294,0.381,0.2967,0.2702,0.3132,0.1589,0.1447,0.1677,MARCS,296.5662362905,44.1058663526,0.402254,0.435833,-0.046,0.202068
296.56622,44.1058619,K00907,K00907.02,0.893,0.915,138.594,0.8542,30.1329303,3.61240784041,542.24630877,KOI-907.02,296.56622,44.10586,Gaia DR3 2078832551450444032,296.56621648368,44.10580582681,0.0,0.0,179.0,1636148068921376768,2078832551450444032,1530011661,0.0178,0.0204,1.1123,0.0207,53.7446,13.989,-3.2,0.025,-13.618,0.027,-0.0027,-0.0953,-0.2627,0.0186,0.177,0.0105,-0.2559,0.0405,-0.1448,-0.0459,375,0,373,2,0.3618,392.76,0.0,0.0,31,false,1.514,,,,,,,,43,27,0.037952,47,0.01524,134.1,0,0,1.012,0,367,15597.47096,3.60379,4328.08,15.204731,0.002767,45,7689.1,9.63574,797.977,15.623853,0.003104,41,11294.8,11.7311,962.811,14.615699,0.003944,1.217,0,1,0,1,0,1.008154,0.419122,0.589032,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99995,5562.9,5511.5,5593.1,4.5974,4.5568,4.6088,-0.1494,-0.1937,-0.1203,815.9495,793.5037,830.9319,0.3613,0.3294,0.381,0.2967,0.2702,0.3132,0.1589,0.1447,0.1677,MARCS,296.5662362905,44.1058663526,0.402254,0.435833,-0.046,0.202068
296.56622,44.1058619,K00907,K00907.03,0.893,0.915,138.594,0.0148,4.79091735,1.53699788896,1001.13868226,KOI-907.03,296.56622,44.10586,Gaia DR3 2078832551450444032,296.56621648368,44.10580582681,0.0,0.0,179.0,1636148068921376768,2078832551450444032,1530011661,0.0178,0.0204,1.1123,0.0207,53.7446,13.989,-3.2,0.025,-13.618,0.027,-0.0027,-0.0953,-0.2627,0.0186,0.177,0.0105,-0.2559,0.0405,-0.1448,-0.0459,375,0,373,2,0.3618,392.76,0.0,0.0,31,false,1.514,,,,,,,,43,27,0.037952,47,0.01524,134.1,0,0,1.012,0,367,15597.47096,3.60379,4328.08,15.204731,0.002767,45,7689.1,9.63574,797.977,15.623853,0.003104,41,11294.8,11.7311,962.811,14.615699,0.003944,1.217,0,1,0,1,0,1.008154,0.419122,0.589032,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99995,5562.9,5511.5,5593.1,4.5974,4.5568,4.6088,-0.1494,-0.1937,-0.1203,815.9495,793.5037,830.9319,0.3613,0.3294,0.381,0.2967,0.2702,0.3132,0.1589,0.1447,0.1677,MARCS,296.5662362905,44.1058663526,0.402254,0.435833,-0.046,0.202068
296.56622,44.1058619,K00907,K00907.04,0.893,0.915,138.594,0.6694,99.6409653,3.2902796379,363.862789903,KOI-907.04,296.56622,44.10586,Gaia DR3 2078832551450444032,296.56621648368,44.10580582681,0.0,0.0,179.0,1636148068921376768,2078832551450444032,1530011661,0.0178,0.0204,1.1123,0.0207,53.7446,13.989,-3.2,0.025,-13.618,0.027,-0.0027,-0.0953,-0.2627,0.0186,0.177,0.0105,-0.2559,0.0405,-0.1448,-0.0459,375,0,373,2,0.3618,392.76,0.0,0.0,31,false,1.514,,,,,,,,43,27,0.037952,47,0.01524,134.1,0,0,1.012,0,367,15597.47096,3.60379,4328.08,15.204731,0.002767,45,7689.1,9.63574,797.977,15.623853,0.003104,41,11294.8,11.7311,962.811,14.615699,0.003944,1.217,0,1,0,1,0,1.008154,0.419122,0.589032,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99995,5562.9,5511.5,5593.1,4.5974,4.5568,4.6088,-0.1494,-0.1937,-0.1203,815.9495,793.5037,830.9319,0.3613,0.3294,0.381,0.2967,0.2702,0.3132,0.1589,0.1447,0.1677,MARCS,296.5662362905,44.1058663526,0.402254,0.435833,-0.046,0.202068
291.84198,44.8580889,K00921,K00921.01,0.843,0.816,163.988,0.2464,10.28192877,2.79682322783,684.906209485,KOI-921.01,291.84198,44.85809,Gaia DR3 2126576679217244160,291.84193202689,44.85812396384,0.0,0.0,9.0,1636148068921376768,2126576679217244160,1124641101,0.0215,0.0231,1.1797,0.0251,47.0502,8.506,-8.506,0.03,0.048,0.033,0.0236,0.0875,0.1873,-0.1254,0.0821,-0.0979,-0.2204,-0.1112,-0.3221,0.0141,352,0,350,2,0.4979,372.75,0.038,0.24003,31,false,1.482,,,,,,,,40,26,0.046905,43,0.00933,161.3,0,0,1.018,0,362,11890.64677,3.37403,3524.17,15.499353,0.002772,40,5441.57,13.3344,408.087,15.999231,0.003855,37,9102.79,15.6377,582.105,14.849959,0.004215,1.223,0,0,0,0,0,1.149272,0.499878,0.649394,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999904,4902.6,4882.9,4922.7,4.5044,4.4901,4.5168,0.0182,-0.0036,0.0456,826.3887,810.7014,847.7089,0.0984,0.0812,0.117,0.078,0.0643,0.0927,0.0411,0.0339,0.0489,MARCS,291.84198535565,44.85812374939,0.477778,0.53815,0.0239,0.175844
291.84198,44.8580889,K00921,K00921.02,0.843,0.816,163.988,0.4995,18.11989364,3.25793382952,566.876842998,KOI-921.02,291.84198,44.85809,Gaia DR3 2126576679217244160,291.84193202689,44.85812396384,0.0,0.0,9.0,1636148068921376768,2126576679217244160,1124641101,0.0215,0.0231,1.1797,0.0251,47.0502,8.506,-8.506,0.03,0.048,0.033,0.0236,0.0875,0.1873,-0.1254,0.0821,-0.0979,-0.2204,-0.1112,-0.3221,0.0141,352,0,350,2,0.4979,372.75,0.038,0.24003,31,false,1.482,,,,,,,,40,26,0.046905,43,0.00933,161.3,0,0,1.018,0,362,11890.64677,3.37403,3524.17,15.499353,0.002772,40,5441.57,13.3344,408.087,15.999231,0.003855,37,9102.79,15.6377,582.105,14.849959,0.004215,1.223,0,0,0,0,0,1.149272,0.499878,0.649394,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999904,4902.6,4882.9,4922.7,4.5044,4.4901,4.5168,0.0182,-0.0036,0.0456,826.3887,810.7014,847.7089,0.0984,0.0812,0.117,0.078,0.0643,0.0927,0.0411,0.0339,0.0489,MARCS,291.84198535565,44.85812374939,0.477778,0.53815,0.0239,0.175844
291.84198,44.8580889,K00921,K00921.03,0.843,0.816,163.988,0.0963,3.78403393,1.74381235806,955.273574603,KOI-921.03,291.84198,44.85809,Gaia DR3 2126576679217244160,291.84193202689,44.85812396384,0.0,0.0,9.0,1636148068921376768,2126576679217244160,1124641101,0.0215,0.0231,1.1797,0.0251,47.0502,8.506,-8.506,0.03,0.048,0.033,0.0236,0.0875,0.1873,-0.1254,0.0821,-0.0979,-0.2204,-0.1112,-0.3221,0.0141,352,0,350,2,0.4979,372.75,0.038,0.24003,31,false,1.482,,,,,,,,40,26,0.046905,43,0.00933,161.3,0,0,1.018,0,362,11890.64677,3.37403,3524.17,15.499353,0.002772,40,5441.57,13.3344,408.087,15.999231,0.003855,37,9102.79,15.6377,582.105,14.849959,0.004215,1.223,0,0,0,0,0,1.149272,0.499878,0.649394,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999904,4902.6,4882.9,4922.7,4.5044,4.4901,4.5168,0.0182,-0.0036,0.0456,826.3887,810.7014,847.7089,0.0984,0.0812,0.117,0.078,0.0643,0.0927,0.0411,0.0339,0.0489,MARCS,291.84198535565,44.85812374939,0.477778,0.53815,0.0239,0.175844
288.1647,45.8165089,K00934,K00934.02,0.879,0.879,227.848,0.072,12.41217869,2.26075562652,717.132805015,KOI-934.02,288.1647,45.81651,Gaia DR3 2130250731680096384,288.16465319424,45.81642333803,0.0,0.0,1.0,1636148068921376768,2130250731680096384,434930380,0.0246,0.028,0.7408,0.0295,25.0889,17.584,-4.793,0.033,-16.918,0.035,0.0043,-0.0142,-0.0201,0.0047,0.3601,-0.0342,-0.1134,-0.0873,-0.0973,0.1155,337,0,335,2,-0.9395,319.35,0.0,0.0,31,false,1.533,,,,,,,,39,27,0.050753,42,0.01442,171.0,0,0,0.963,0,347,8799.63742,3.53441,2489.71,15.826205,0.00279,40,4531.81,14.3211,316.443,16.197863,0.004422,39,6091.01,11.3412,537.067,15.286173,0.004286,1.207,0,0,0,0,0,0.91169,0.371657,0.540032,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999971,5491.2,5458.3,5522.1,4.5508,4.5331,4.5677,-0.1801,-0.2164,-0.1416,1184.3567,1151.8726,1217.5402,0.1022,0.082,0.1236,0.0845,0.0676,0.1022,0.0451,0.0361,0.0546,MARCS,288.16468376025,45.81649853116,0.53079,0.571721,0.1159,0.329651
